row_id,opportunity_id,opportunity_name,source_actor_name,source_actor_type,instrument_type,geographic_scope,sector_scope,status,application_window,source_url,provider_actor_id,notes_internal,last_updated_at,doc_source,duplicate_group_id,duplicate_decision,eligible_actor_types_array,gpc_sector_array,gpc_subsector_array,gpc_sector_raw
555,EDREP_2026_091,Fondo de Infraestructura para el Desarrollo,Fondo de Infraestructura para el Desarrollo,other,grant,chile national,cross_sector,,,,,Sección 5.2; barrera: Alto costo de desarrollo de proyectos en etapas de inversión; vínculo ED: El Fondo permite cofinanciar la inversión necesaria para el desarrollo y operación del proyecto de energía distrital.,2026-03-19,I10. Copy of 23071 Informe final v2 - issued.docx,126,son lo mismo,"[""ppp"", ""private"", ""public_agency""]","[""Stationary Energy""]",[],Stationary Energy
556,EDREP_2026_092,Convenios de Programación de MINVU/Serviu,MINVU/Serviu,national_government,grant,chile regional,cross_sector,,,,,"Sección 5.2; barrera: Alto costo de desarrollo de proyectos en etapas de pre-inversion; vínculo ED: Podría financiar etapas de prefactibilidad y estudios más avanzados de proyectos de energía distrital, como estudios de demanda.",2026-03-19,I10. Copy of 23071 Informe final v2 - issued.docx,,,"[""public_agency""]","[""Stationary Energy""]",[],Stationary Energy
557,UKPACT_UKPACT,UK PACT,UK’s International Climate Finance,bilateral_agency,technical_assistance,latin america,other,recurring,,,,• Subvenciones de asistencia técnica • Convocatorias regionales en Latinoamérica • En 2022 enfocada en MRV para bosques y agricultura,2026-03-19,P1. Copy of Opciones de financiamiento para la mejora de los INGEI MRV.pptx,,,[],"[""AFOLU""]",[],AFOLU
558,IKI_IKI,IKI – International Climate Initiative,Alemania,bilateral_agency,grant,latin america,cross_sector,recurring,,,,"• Financia proyectos a gran escala • Ejecutado por GIZ, ONU, bancos u ONGs • Ha apoyado transparencia/MRV en Chile, Colombia y Argentina",2026-03-19,P1. Copy of Opciones de financiamiento para la mejora de los INGEI MRV.pptx,,,[],[],[],No especificado
560,WB_MRV_FUNDS,Fondos y Proyectos MRV,Banco Mundial,multilateral_agency,technical_assistance,global,cross_sector,recurring,,,,• Integra MRV en operaciones de desarrollo bajo en carbono • Destaca Partnership for Market Readiness (PMR) • Apoya mercados de carbono e inventarios mejorados,2026-03-19,P1. Copy of Opciones de financiamiento para la mejora de los INGEI MRV.pptx,,,"[""national"", ""public_agency""]",[],[],No especificado
561,IDB_CLIMATE_TC,Cooperaciones técnicas climáticas,Banco Interamericano de Desarrollo (BID),multilateral_agency,technical_assistance,latin america,cross_sector,recurring,,,,• Apoya implementación de Estrategias de Largo Plazo y NDC • Puede incluir sistemas MRV • También apoya con préstamos,2026-03-19,P1. Copy of Opciones de financiamiento para la mejora de los INGEI MRV.pptx,127,son lo mismo,"[""national"", ""public_agency""]",[],[],No especificado
562,CAF_CLIMATE_TA,Iniciativas climáticas y AT,CAF,multilateral_agency,technical_assistance,latin america,other,recurring,,,,• Financiamiento de proyectos climáticos y asistencia técnica • Implementa proyectos AFOLU con componentes MRV • Trabaja con GEF y GCF,2026-03-19,P1. Copy of Opciones de financiamiento para la mejora de los INGEI MRV.pptx,71,no es lo mismo,"[""national"", ""public_agency""]","[""AFOLU""]",[],AFOLU
567,BEZOS_MDA,"Monitoring, Data, & Accountability",Bezos Earth Fund,ngo/foundation,grant,global,cross_sector,recurring,,,,"• Pilar del Bezos Earth Fund • Enfocado en levantamiento de datos • Relevante para monitoreo, reporte y accountability",2026-03-19,P1. Copy of Opciones de financiamiento para la mejora de los INGEI MRV.pptx,,,[],[],[],No especificado
571,CIRCULAR33_FNDR,Circular 33,Gobiernos Regionales,regional_government,grant,"chile regional, chile comunal","transport, buildings",recurring,,,,• Recursos FNDR con instrucciones específicas; • financia estudios propios del giro; • compra de activos no financieros; • gastos de emergencia y conservación de infraestructura pública,2026-03-19,G1. Copy of Guia-PACCC.pdf,4,no es lo mismo,"[""municipal"", ""public_agency""]","[""Stationary Energy"", ""Transportation""]","[""Stationary Energy – Commercial/Public Buildings""]","Transportation, Stationary Energy – Commercial/Public Buildings"
574,PGM_SUBDERE,Programa Mejoramiento de la Gestión Municipal,SUBDERE,national_government,grant,"chile national, chile comunal",cross_sector,recurring,,,ACTOR_SUBDERE,"• Planificación territorial e instrumentos de planificación local; • fortalecimiento de asociaciones municipales; • gestión financiera y presupuestaria, RRHH, procesos, sistemas de información y participación ciudadana; • verificar glosa",2026-03-19,G1. Copy of Guia-PACCC.pdf,6,son lo mismo,"[""municipal""]","[""AFOLU"", ""Stationary Energy"", ""Transportation"", ""Waste""]","[""Stationary Energy – Commercial/Public Buildings""]","Stationary Energy – Commercial/Public Buildings, Transportation, Waste, AFOLU"
577,COMUNIDAD_ENERGETICA,Concurso Comunidad Energética,,national_government,grant,"chile national, chile comunal","energy, buildings",recurring,,,,"• Soluciones energéticas y asociativas para comunidades vulnerables; • financia obras civiles, bienes y servicios y RRHH directos; • requiere certificado de factibilidad y apalancamiento privado ≥30%; • postulan personas jurídicas patrocinadas por municipio adherido a Comuna Energética o SCAM; • hasta $10 millones",2026-03-19,G1. Copy of Guia-PACCC.pdf,117,son lo mismo,"[""municipal"", ""other""]","[""Stationary Energy""]","[""Stationary Energy – Commercial/Public Buildings"", ""Stationary Energy – Energy Supply"", ""Stationary Energy – Residential Buildings""]","Stationary Energy – Energy Supply, Stationary Energy – Residential Buildings, Stationary Energy – Commercial/Public Buildings"
578,INVERSION_ENERGETICA_LOCAL_ASE,Concurso Inversión Energética Local,Agencia de Sostenibilidad Energética,national_government,grant,"chile national, chile comunal","energy, buildings",recurring,,,,• Esquemas asociativos y modelos de negocio innovadores para desarrollo energético local; • proyectos de máximo 300 días corridos; • requiere certificado de factibilidad y financiamiento privado; • postulan empresas privadas junto a municipio adherido a Comuna Energética; • hasta $50 millones,2026-03-19,G1. Copy of Guia-PACCC.pdf,128,son lo mismo,"[""municipal"", ""private""]","[""Stationary Energy""]","[""Stationary Energy – Commercial/Public Buildings"", ""Stationary Energy – Energy Supply""]","Stationary Energy – Energy Supply, Stationary Energy – Commercial/Public Buildings"
585,FRC_SUBDERE,Fondo Recuperación de Ciudades (FRC),SUBDERE,national_government,grant,"chile national, chile regional, chile comunal",cross_sector,recurring,,https://www.subdere.gov.cl/organizaci%C3%B3n/divisi%C3%B3n-municipalidades/departamento-de-inversi%C3%B3n-local/fondo-recuperaci%C3%B3n-ciudades-fr,ACTOR_SUBDERE,Financia total o parcialmente proyectos para recuperación de comunas afectadas por emergencia o catástrofe. | p. 20 | listado bajo transferencias de capital con aporte fiscal,2026-03-19,"G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf | G3. Copy of FINANCIAMIENTO-CLIMATICO.pdf, p. 20 :contentReference[oaicite:46]{index=46} | estructura: Funding Database (Vocabulary).docx :contentReference[oaicite:47]{index=47}",,,"[""municipal""]","[""Stationary Energy"", ""Transportation"", ""Waste""]","[""Stationary Energy – Commercial/Public Buildings""]","Stationary Energy, Transportation, Waste, Stationary Energy – Commercial/Public Buildings"
587,PAV_PART_MINVU,Pavimentos Participativos,Ministerio de Vivienda y Urbanismo,national_government,grant,"chile national, chile comunal",transport,recurring,,https://www.chileatiende.gob.cl/fichas/5392-programa-de-pavimentacion-participativa,,"Financia pavimentación para sectores carentes de pavimento mediante aportes de comités, municipios y sectorial. | pp. 19-20 | aparece bajo inversión sectorial de asignación regional y nivel municipal",2026-03-19,"G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf | G3. Copy of FINANCIAMIENTO-CLIMATICO.pdf, p. 20 :contentReference[oaicite:38]{index=38} | estructura: Funding Database (Vocabulary).docx :contentReference[oaicite:39]{index=39}",,,"[""community_org"", ""municipal"", ""public_agency""]","[""Transportation""]",[],Transportation
588,ESPACIOS_PUBLICOS_MINVU,Recuperación de Espacios Públicos,Ministerio de Vivienda y Urbanismo,national_government,grant,"chile national, chile comunal","buildings, transport, cross_sector",recurring,,https://www.fondos.gob.cl/ficha/minvu/espacios-p%C3%BAblicos/,,"Financia diseño y construcción de espacios públicos de calidad | los municipios postulan anualmente las iniciativas. | Orienta inversión en áreas verdes, equipamiento comunitario y mejoramiento de calles y veredas en barrios con deterioro urbano. | p. 20 | listado en fuente sectorial MINVU",2026-03-19,"G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf | G3. Copy of FINANCIAMIENTO-CLIMATICO.pdf, p. 20 :contentReference[oaicite:62]{index=62} | estructura: Funding Database (Vocabulary).docx :contentReference[oaicite:63]{index=63}",87,son lo mismo,"[""municipal"", ""public_agency""]","[""Stationary Energy"", ""Transportation"", ""Waste""]","[""Stationary Energy – Commercial/Public Buildings""]","Transportation, Stationary Energy – Commercial/Public Buildings, Waste"
589,PPPF_MINVU,Subsidio de Protección al Patrimonio Familiar (PPPF),Ministerio de Vivienda y Urbanismo,national_government,grant,"chile national, chile comunal",buildings,recurring,,,,"Financia mejoramiento de viviendas y copropiedades | la guía destaca eficiencia energética, colectores solares, iluminación solar y acondicionamiento térmico. | p. 20 | listado en fuente sectorial MINVU",2026-03-19,"G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf | G3. Copy of FINANCIAMIENTO-CLIMATICO.pdf, p. 20 :contentReference[oaicite:60]{index=60} | estructura: Funding Database (Vocabulary).docx :contentReference[oaicite:61]{index=61}",88,son lo mismo,"[""community_org"", ""municipal"", ""private"", ""public_agency""]","[""Stationary Energy""]","[""Stationary Energy – Residential Buildings""]",Stationary Energy – Residential Buildings
593,ENERGIZACION_SUBDERE,Energización,SUBDERE,national_government,grant,"chile national, chile regional, chile comunal",energy,recurring,,https://www.subdere.gov.cl/programas/divisi%C3%B3n-desarrollo-regional/programa-de-energizaci%C3%B3n,ACTOR_SUBDERE,"Financia generación de energía, eficiencia energética, electrificación, mejoramiento del suministro energético y catastros de alumbrado público. | p. 19 | listado en Programas de SUBDERE",2026-03-19,"G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf | G3. Copy of FINANCIAMIENTO-CLIMATICO.pdf, p. 19 :contentReference[oaicite:36]{index=36} | estructura: Funding Database (Vocabulary).docx :contentReference[oaicite:37]{index=37}",125,son lo mismo,"[""municipal"", ""public_agency""]","[""Stationary Energy""]","[""Stationary Energy – Energy Supply""]",Stationary Energy – Energy Supply
595,RETOS_INNOVACION_CORFO,Retos de Innovación de interés público,CORFO,national_government,grant,chile national,cross_sector,recurring,,https://www.corfo.cl/sites/cpp/convocatorias/retos_de_innovacion_de_interes_publico,ACTOR_CORFO,Apoya a organismos públicos para resolver desafíos de interés público mediante innovación basada en conocimiento científico y tecnológico.,2026-03-19,G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf,24,son lo mismo,"[""public_agency""]","[""AFOLU"", ""Stationary Energy"", ""Transportation"", ""Waste""]",[],"Stationary Energy, Transportation, Waste, AFOLU"
596,SUMATE_INNOVAR_EC_CORFO,Súmate a innovar con foco Economía Circular,CORFO,national_government,grant,chile national,waste,recurring,,,ACTOR_CORFO,Busca desarrollar soluciones innovadoras para productividad y competitividad bajo foco de economía circular.,2026-03-19,G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf,89,son lo mismo,"[""private""]","[""Stationary Energy"", ""Waste""]","[""Stationary Energy – Industry""]","Waste, Stationary Energy – Industry"
597,SUMATE_ECODISENO_CORFO,Programa Súmate al Ecodiseño,CORFO,national_government,grant,chile national,waste,recurring,,,ACTOR_CORFO,Fomenta innovación y desarrollo de soluciones en ecodiseño para resolver desafíos de competitividad y productividad.,2026-03-19,G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf,90,son lo mismo,"[""private""]","[""Stationary Energy"", ""Waste""]","[""Stationary Energy – Industry""]","Waste, Stationary Energy – Industry"
598,CREA_VALIDA_EC_CORFO,Programa Crea y Valida Economía Circular,CORFO,national_government,grant,chile national,waste,recurring,,,ACTOR_CORFO,"Apoya desarrollo de productos, procesos y servicios de base tecnológica desde prototipo hasta validación técnica a escala industrial o comercial.",2026-03-19,G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf,91,son lo mismo,"[""private""]","[""Stationary Energy"", ""Waste""]","[""Stationary Energy – Industry""]","Waste, Stationary Energy – Industry"
599,DESARROLLA_INVERSION_CORFO,Desarrolla inversión,CORFO,national_government,grant,chile national,other,recurring,,,ACTOR_CORFO,"Cofinancia adquisición de activo fijo, habilitación de infraestructura productiva y capital de trabajo para proyectos de inversión productiva.",2026-03-19,G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf,129,son lo mismo,"[""private""]","[""Stationary Energy""]","[""Stationary Energy – Industry""]",Stationary Energy – Industry
600,CAPACIDADES_TEC_CORFO,Capacidades tecnológicas,CORFO,national_government,grant,"chile national, chile regional",cross_sector,recurring,,,ACTOR_CORFO,"Fortalece capacidades de desarrollo y transferencia tecnológica mediante colaboración entre empresas, universidades y centros tecnológicos. | p. 20 | listado en fuente sectorial CORFO",2026-03-19,"G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf | G3. Copy of FINANCIAMIENTO-CLIMATICO.pdf, p. 20 :contentReference[oaicite:70]{index=70} | estructura: Funding Database (Vocabulary).docx :contentReference[oaicite:71]{index=71}",,,"[""academia"", ""private"", ""public_agency""]","[""Stationary Energy"", ""Waste""]","[""Stationary Energy – Industry""]","Stationary Energy – Industry, Waste"
601,TRANSFORMA_CORFO,Transforma,CORFO,national_government,grant,chile national,cross_sector,recurring,,,ACTOR_CORFO,"Mejora competitividad mediante capital humano, innovación y productividad para remover obstáculos en sectores productivos estratégicos.",2026-03-19,G2. Copy of Guia-de-financiamiento-asociado-con-acciones-de-mitigacion-y-adaptacion-al-cambio-climatico-de-Chile-1.pdf,119,son lo mismo,"[""academia"", ""private"", ""public_agency""]","[""Stationary Energy"", ""Waste""]","[""Stationary Energy – Industry""]","Stationary Energy – Industry, Waste"
